Pagina,Id,Code,Omschrijving,Groep,Begin geldigheid,Gerelateerd
De meetreeks/meetwaarde wordt gecontroleerd met behulp van modellen of waterbalansen. De foute waarden worden gemarkeerd of verwijderd.  De Meetreeks/meetwaarde wordt gecorrigeerd of opgevuld met geschikte waarden.,35,3.5,De meetreeks/meetwaarde wordt gecontroleerd met behulp van modellen of waterbalansen. De foute waarden worden gemarkeerd of verwijderd.  De Meetreeks/meetwaarde wordt gecorrigeerd of opgevuld met geschikte waarden.,,2016-12-10,
De meetreeks/meetwaarde wordt gecontroleerd met behulp van modellen of waterbalansen. De foute waarden worden gemarkeerd of verwijderd.,30,3,De meetreeks/meetwaarde wordt gecontroleerd met behulp van modellen of waterbalansen. De foute waarden worden gemarkeerd of verwijderd.,,2016-12-10,
De meetreeks/meetwaarde wordt gecontroleerd op lange termijn consistenties of op relaties met andere meetreeksen. De foute waarden worden gemarkeerd. De Meetreeks/meetwaarde wordt gecorrigeerd of opgevuld met geschikte waarden.,25,2.5,De meetreeks/meetwaarde wordt gecontroleerd op lange termijn consistenties of op relaties met andere meetreeksen. De foute waarden worden gemarkeerd. De Meetreeks/meetwaarde wordt gecorrigeerd of opgevuld met geschikte waarden.,,2016-12-10,
De meetreeks/meetwaarde wordt gecontroleerd op lange termijn consistenties of op relaties met andere meetreeksen. De foute waarden worden gemarkeerd.,20,2,De meetreeks/meetwaarde wordt gecontroleerd op lange termijn consistenties of op relaties met andere meetreeksen. De foute waarden worden gemarkeerd.,,2016-12-10,
De meetreeks/meetwaarde wordt visueel of geautomatiseerd gecontroleerd op foute waarden en foute waarden worden gemarkeerd of verwijderd. De Meetreeks/meetwaarde wordt gecorrigeerd of opgevuld met geschikte waarden.,15,1.5,De meetreeks/meetwaarde wordt visueel of geautomatiseerd gecontroleerd op foute waarden en foute waarden worden gemarkeerd of verwijderd. De Meetreeks/meetwaarde wordt gecorrigeerd of opgevuld met geschikte waarden.,,2016-12-10,
De meetreeks/meetwaarde wordt visueel of geautomatiseerd gecontroleerd op foute waarden en foute waarden worden gemarkeerd of verwijderd,10,1,De meetreeks/meetwaarde wordt visueel of geautomatiseerd gecontroleerd op foute waarden en foute waarden worden gemarkeerd of verwijderd,,2016-12-10,
Meetreeks/meetwaarde wordt niet gevalideerd of het functioneren van het meetpunt wordt niet beoordeeld of de beheer- en onderhoudsorganisatie wordt niet benaderd als meetpunten onvoldoende functioneren.,0,0,Meetreeks/meetwaarde wordt niet gevalideerd of het functioneren van het meetpunt wordt niet beoordeeld of de beheer- en onderhoudsorganisatie wordt niet benaderd als meetpunten onvoldoende functioneren.,,2016-12-10,
