Pagina,Id,Code,Omschrijving,Groep,Begin geldigheid,Gerelateerd
Afgerond,6,6,Afgerond,HWBP,2016-03-12,
Voorbereiding,5,5,Voorbereiding,HWBP,2016-03-12,
Realisatie,4,4,Realisatie,MIRT,2016-03-12,realisatie
Planuitwerking,3,3,Planuitwerking,MIRT,2016-03-12,
Verkenning,2,2,Verkenning,MIRT,2016-03-12,
Onderzoek,1,1,Onderzoek,MIRT,2016-03-12,
