Pagina,Id,Code,Omschrijving,Groep,Begin geldigheid,Gerelateerd
Type IV: tast bij falen de functie van de waterkering aan,4,TYPE4,Type IV: tast bij falen de functie van de waterkering aan,,2016-03-12,
Type III: waterkerend bij falen van een andere constructie,3,TYPE3,Type III: waterkerend bij falen van een andere constructie,,2016-03-12,
Type II: waterkerend in combinatie met grondconstructie,2,TYPE2,Type II: waterkerend in combinatie met grondconstructie,,2016-03-12,
Type I: zelfstandig waterkerend,1,TYPE1,Type I: zelfstandig waterkerend,,2016-03-12,
